공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
클라우드 기술 영업 및 영업지원 신입사원 및 경력직 채용,(주)솔리드이엔지,등록일 23/09/18,채용시,대전 유성구,경력무관,학력무관,정규직,,"GCP, 유지보수, 메타버스, Python, 정보통신 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46601114&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
운영팀 정보보안 담당자,(주)하이퍼라운지,등록일 23/09/06,~ 11/05(일),서울 성동구,경력5년↑,대졸↑,정규직,,"GCP, ISMS, AWS, Azure, 인프라 외 등록일 23/09/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46521136&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
2023년 메디허브 백엔드 개발자 채용,주식회사 메디허브,수정일 23/10/10,~ 10/30(월),서울 서초구,경력5년↑,대졸↑,정규직,,"SVN, MyBatis, Java, Docker, JPA 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46580601&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
코스닥 상장사 ㈜플래티어 그루비사업부 플랫폼개발팀장 채용,(주)플래티어,수정일 23/09/26,상시채용,서울 송파구,경력12년↑,학력무관,정규직,,"GCP, Spring, SpringBoot, PostgreSQL, MariaDB 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46653499&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[컬리] 데이터서비스개발 데이터 엔지니어 (Data Engineer),(주)컬리,수정일 23/10/06,~ 11/30(목),서울 강남구,경력3년↑,학력무관,정규직,,"GCP, 모델링, AWS, Spark, 클라우드 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46712723&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
"프론트앤드 개발자, 서버개발자 모집",(주)다보자,수정일 23/10/10,~ 11/05(일),경기 수원시 영통구,경력무관,학력무관,정규직,"2,500 이상 (면접 후 협의)","GCP, React, AWS, React-Native, TypeScript 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46521374&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
SAP 구축 및 운영 컨설턴트 모집(SAP BC),비엑스티솔루션(주),등록일 23/09/08,~ 11/07(화),서울 강남구,경력2년↑,초대졸↑,정규직,,"GCP, 유지보수, 아키텍쳐, ABAP, 인터페이스 외 등록일 23/09/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46544312&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
데이터 엔지니어 경력 사원 채용,알파브릿지(주),등록일 23/09/26,~ 10/26(목),경기 성남시 분당구,경력2년↑,학력무관,정규직,,"GCP, Redis, ETL, SQL, MariaDB 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46658178&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[베스핀글로벌 관계사] OpsNow 보안 기획 담당자 영입,베스핀글로벌(주),수정일 23/09/06,채용시,서울 서초구,경력12년↑,대졸↑,정규직,,"GCP, VPN, AWS, 클라우드, Azure 외 수정일 23/09/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46473246&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
AI 연구개발 Lead,(주)제로원에이아이,등록일 23/06/22,상시채용,경기전체,경력 2~10년,박사,정규직,,"GCP, IDC, 클라우드, 블록체인, 빅데이터 외 등록일 23/06/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45981966&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
"데이터 엔지니어(블록체인, 팀장)",(주)위메이드,등록일 23/08/30,~ 11/29(수),경기전체,경력 10~20년,학력무관,정규직,,"GCP, 메타버스, SQL, ETL, SE(시스템엔지니어) 외 등록일 23/08/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46469907&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[일본/도쿄] IT엔지니어를 모집합니다.,"FORWARDSOFT Co., Ltd.",등록일 23/09/19,~ 10/19(목),일본 일본,경력1년↑,초대졸↑,정규직,,"GCP, Windows, Android, Ruby, Flutter 외 등록일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46615111&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
(주)데이터마케팅코리아 데이터 엔지니어(DE) 수시채용 공고,(주)데이터마케팅코리아,등록일 23/10/05,~ 11/04(토),서울 강남구,경력 3~10년,초대졸↑,정규직,,"GCP, 유지보수, AI(인공지능), Redis, PostgreSQL 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46699619&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
닷넷 개발자 채용 (일본어 가능자),주식회사 이투마스,수정일 23/10/04,~ 11/03(금),서울 강서구,경력 3~15년,학력무관,정규직,,"GCP, 풀스택, 파워빌더, SQL, .NET 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46684344&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[넷킬러] 웹 풀스택 개발자 채용공고 (신입/경력),넷킬러(주),수정일 23/10/04,~ 11/17(금),서울 중구,신입·경력,학력무관,정규직,,"GCP, AWS, 클라우드, 풀스택, SaaS 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46606635&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
"[Novotech] Clinical Data Associate (II, Senior) 정규직",노보텍아시아코리아(주),수정일 23/09/20,~ 10/13(금),서울 강남구,경력1년↑,대졸↑,정규직,,"임상DM, 바이오 수정일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46573372&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[베스핀글로벌 관계사] OpsNow(CMP 솔루션) Sales 담당자 영입,베스핀글로벌(주),등록일 23/09/25,채용시,서울 서초구,경력5년↑,대졸↑,정규직,,"영업, S/W, 영업직, 기술영업, 솔루션기술영업 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46649218&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
2023 하반기 디자인 부문 채용,디케이앤드(DK&),등록일 23/10/05,~ 11/04(토),경기 고양시 덕양구,경력무관,학력무관,정규직,,"웹디자인, Zeplin, GUI, 템플릿, Figma 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46697243&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
2023년 각 부문별 신입/경력 공채,(주)CMG제약,수정일 23/10/10,~ 10/24(화),경기 성남시,신입·경력,고졸↑,정규직,,"포장, 생산, 품질관리, 영업MD, 단순생산직 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46708138&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
Head of Engineer,(주)버핏서울,등록일 23/03/30,상시채용,서울 강남구,경력 5~10년,학력무관,정규직,,"GCP, 유지보수, PostgreSQL, Python, 모델링 외 등록일 23/03/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45378243&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
웹 개인화 캠페인 성과 분석 (차~부장급),콘센트릭스서비스코리아(유),등록일 23/09/26,~ 10/29(일),서울 용산구,경력 10~20년,학력무관,정규직,,"기획, 데이터분석, 웹개인화, 데이터분석, 성과분석 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46655764&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[메디헌터] 백엔드 개발자(경력),메디플로우(주),등록일 23/09/19,상시채용,서울 서초구,경력5년↑,학력무관,정규직·계약직,,"GCP, Android, SaaS, API, Git 외 등록일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46614759&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
클라우드 세일즈,브릭메이트 주식회사,수정일 23/10/11,~ 12/03(일),서울 영등포구,경력 2~5년,대졸↑,정규직,,"영업, 네트워크영업, 영업기획, 소프트웨어개발 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46691446&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
클라우드 사업제휴/마케팅 경력직 채용 (~채용 시 마감),(주)신한디에스,수정일 23/08/18,~ 12/31(일),서울 중구,경력1년↑,대졸↑,정규직,,"GCP, AWS, 클라우드, Azure, 영어 외 수정일 23/08/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46381915&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[엠포스] 퍼포먼스 마케팅 AE 경력직 채용,(주)엠포스,수정일 23/09/21,~ 10/22(일),서울 서초구,경력1년↑,학력무관,정규직,,"퍼포먼스마케팅, 디지털마케팅, 기획, 마케팅기획, 광고마케팅 외 수정일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46423412&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
글로벌 이커머스 세일즈/퍼포먼스 분석,콘센트릭스서비스코리아(유),수정일 23/09/04,~ 10/29(일),서울 강남구,경력 5~12년,학력무관,정규직,,"디지털마케팅, 기획, 트렌드분석, 이커머스, 통계/분석 외 수정일 23/09/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46491858&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[에버트라이] 소프트웨어 의료기기 CRA 정규직 채용,(주)에버트라이,수정일 23/09/08,~ 11/07(화),서울 서대문구,신입·경력,대졸↑,정규직,,"임상시험, CRA(임상연구원), 컨설팅 수정일 23/09/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46541383&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
(주)키프론바이오 분석시험직무/신뢰성보증직무 채용,(주)키프론바이오,등록일 23/09/27,채용시,충북 청주시 청원구,경력무관,대졸↑,정규직·계약직,,"연구원, 고분자, 생명과학, 제약/바이오, 바이오 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46666126&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
가격비교 CM · ACM 채용,행복쇼핑(주),수정일 23/10/11,~ 11/30(목),서울 영등포구,경력3년↑,고졸↑,정규직,,"유통MD, 상품분석, 채널관리, 상품관리, 영업MD 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46689670&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[베스핀글로벌 관계사] OpsNow Enterprise Supporter(CSM)영입,베스핀글로벌(주),등록일 23/09/21,채용시,서울 서초구,경력5년↑,초대졸↑,정규직,,"CX매니저, IT컨설팅 등록일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46625814&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[글로벌 제약사] Clinical Quality and Training Lead 채용,노보노디스크제약(주),등록일 23/09/20,~ 10/20(금),서울 송파구,경력5년↑,대졸↑,정규직,,"제약/바이오, 의약·제약 등록일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46622922&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
Growth Manager (그로스 매니저),(주)크리에이트립,수정일 23/10/06,~ 10/31(화),서울 강남구,경력1년↑,학력무관,정규직,,"GCP, CRM마케팅, SQL, 데이터분석 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46707400&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
클라우드 영업 및 영업지원 채용,디딤365(주),수정일 23/09/25,~ 10/24(화),서울 금천구,신입·경력,초대졸↑,정규직,,"기술영업, 거래처영업, 고객관리, IT영업, 영업 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46648055&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
"AI 솔루션 PM (경력, 10년 이상)",(주)포티투마루,등록일 23/09/04,~ 11/03(금),서울 서초구,경력10년↑,학력무관,정규직,,"기획, 조직관리, PM(프로젝트매니저), 소프트웨어개발 등록일 23/09/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46497798&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=61478768-229d-4524-b981-d120a6f8862c
[LG계열社] 대기업 Public Cloud(AWS/Azure/GCP),(주)키스템프그룹,등록일 23/09/26,오늘마감,서울 마포구,경력7년↑,대졸↑,정규직,,"GCP, 정보통신, H/W, VMware, IDC 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46656380&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[LSK Global PS] LSK Education Center Principal/Trainer 채용,(주)엘에스케이글로벌파마서비스,수정일 23/10/11,~ 11/03(금),서울 중구,경력10년↑,대졸↑,정규직,,"임상시험, 교육운영, 기업교육, 생명공학 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46687728&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
CPM (Clinical Project Manager) 경력직(3~7년) 모집,(주)로피바이오,등록일 23/10/10,~ 11/09(목),인천 연수구,경력 3~7년,대졸↑,정규직,,"생명과학, 임상PM, 생명공학 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46730693&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
"항암제, 항체의약품 RA, CRA 경력 및 신입 모집",(주)에스티큐브,등록일 23/08/17,~ 10/16(월),서울 강남구,신입·경력,대졸↑,정규직,,"임상개발, 임상시험, 바이오 등록일 23/08/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46377710&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
[글로벌 제약사] CDC Project Manager채용,노보노디스크제약(주),등록일 23/09/22,채용시,서울 송파구,경력7년↑,박사,정규직,,"임상시험, 제약/바이오, 의약·제약 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46640315&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
인허가 (RA) 팀장 채용,(주)이을바이오사이언스,등록일 23/09/26,~ 11/25(토),경기 수원시 영통구,경력7년↑,석사↑,정규직,,"RA, 화공 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46656310&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c04d9429-c398-44d0-b0d7-f84f134caecf
