공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
SW 개발자 채용 공고(경력),㈜사이람,등록일 23/09/21,~ 11/20(월),경기 성남시 분당구,경력2년↑,대졸↑,정규직,,"머신러닝, React, 텍스트마이닝, 네트워크, 빅데이터 외 등록일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46628999&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
[에너지 IT기업 해줌] 백엔드팀 개발자 채용,주식회사 해줌,수정일 23/09/23,채용시,서울 송파구,경력 2~20년,초대졸↑,정규직,,"풀스택, PostgreSQL, SQL, Python, MariaDB 외 수정일 23/09/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46412429&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
AI / LLM / 머신러닝 연구원 채용 공고 (경북 경주),(주)온더라이브,수정일 23/09/27,~ 10/31(화),경북 경주시,경력무관,학력무관,정규직,,"머신러닝, 솔루션, AI(인공지능), 연구원, AI(인공지능) 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46533391&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
[ESTsoft] 웹프론트엔드 개발 (경력),(주)이스트소프트,수정일 23/07/28,상시채용,서울 서초구,경력 6~10년,학력무관,정규직,,"머신러닝, AI(인공지능), Redux, HTML5, 알고리즘 외 수정일 23/07/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46194167&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
Deep Learning Researcher,(주)아이브,수정일 23/08/10,상시채용,서울 서초구,경력 2~9년,석사↑,정규직,,"머신러닝, AI(인공지능), Python, OCR, Pytorch 외 수정일 23/08/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46330811&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
파이썬 개발자 인력 채용,(주)상상할수없는,등록일 23/09/18,~ 10/18(수),서울 영등포구,경력무관,학력무관,계약직·인턴직,,"머신러닝, OpenCV, Python, Pytorch, 알고리즘 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46599105&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
인공지능 영상 알고리즘 개발자 채용 모집,주식회사 몹티콘,등록일 23/09/14,~ 10/13(금),서울 구로구,경력무관,대졸↑,정규직,,"머신러닝, 알고리즘, S/W, 인프라, C++ 외 등록일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46585401&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
(대전/서울)꿀비 경력직 채용공고(빅데이터),(주)꿀비,등록일 23/10/06,~ 10/29(일),대전 서구,경력3년↑,대졸↑,정규직,,"머신러닝, 아키텍쳐, Python, JSP, 모델링 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46704691&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
[와이즈넛] 지식컨설팅직 신입사원 채용,㈜와이즈넛,등록일 23/10/04,~ 11/03(금),경기 성남시 분당구,신입,대졸↑,정규직,"3,300 만원","R, 텍스트마이닝, 빅데이터, 인프라, 데이터마이닝 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46689324&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
Data Architect 경력직 채용,(주)알스퀘어,등록일 23/10/10,~ 11/30(목),서울 강남구,경력5년↑,학력무관,정규직,,"ETL, Python, 신경망, RDBMS, 모델링 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46731699&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
빅데이터/인공지능 개발자 채용,(사)한국교과서협회,수정일 23/10/11,~ 11/08(수),경기 파주시,경력3년↑,대졸↑,계약직,,"머신러닝, 모델링, 영상처리, 빅데이터, 딥러닝 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46729199&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
[클루커스] AI Engineer 모집,(주)클루커스,수정일 23/09/27,상시채용,서울 강남구,경력2년↑,학력무관,정규직,,"컴퓨터비전, R, Spark, 클라우드, AI(인공지능) 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46532915&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
[리빌더AI] AI 개발자,(주)리빌더에이아이,등록일 23/09/25,상시채용,서울 서초구,경력 3~9년,대졸↑,정규직,,"머신러닝, 알고리즘, 음성인식, 블록체인, 이미지프로세싱 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46643597&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
데이터 엔지니어(Data Engineer),(주)딥세일즈,등록일 23/08/28,상시채용,서울 강남구,경력1년↑,학력무관,정규직,,"모델링, R, 클라우드, 빅데이터, 데이터엔지니어 외 등록일 23/08/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46453615&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
백엔드 개발자 모집 (경력직),(주)서원정보,수정일 23/09/22,~ 10/31(화),서울 서초구,경력,학력무관,정규직,,"머신러닝, 유지보수, Splunk, Spring, PostgreSQL 외 수정일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46488048&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=dee235e0-afdd-42b6-b034-7f88d0ba574c
동영상 비식별 소프트웨어 개발자,펜타시큐리티시스템(주),등록일 23/09/25,상시채용,서울전체,경력 3~9년,학력무관,정규직,,"머신러닝, S/W, OpenCV, Python, Pytorch 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46643529&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
[클라리파이] 기업부설연구소 신입/경력 개발자 채용,(주)클라리파이,등록일 23/10/10,~ 10/17(화),서울 종로구,경력무관,대졸↑,정규직,,"머신러닝, 헬스케어, SpringBoot, Python, Pytorch 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46729437&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
연구과제참여 - 머신/딥러닝 기반 의료영상분석 채용 공고,서울대학교병원,등록일 23/08/18,상시채용,서울 종로구,신입·경력,대졸↑,계약직·프리랜서,,"머신러닝, 딥러닝, AI(인공지능), Python, 종합병원 등록일 23/08/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46387559&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
[전문연구요원 가능] AI엔지니어,텔레픽스(주),등록일 23/09/12,~ 11/11(토),서울 영등포구,경력2년↑,학력무관,정규직,,"컴퓨터비전, 알고리즘, Git, Tensorflow, 빅데이터 외 등록일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46567047&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
데이터 엔지니어(Data Engineer) 경력 채용,(주)프라이데이즈랩,등록일 23/09/11,채용시,서울 서초구,경력3년↑,학력무관,정규직,,"알고리즘, Pandas, AWS, Spark, 클라우드 외 등록일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46555579&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
(주)아이오코드 백엔드 경력 개발자 모집,(주)아이오코드,등록일 23/09/25,~ 10/25(수),부산 해운대구,경력3년↑,대졸↑,정규직,,"머신러닝, Java, Linux, 빅데이터, AI(인공지능) 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46646180&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
AI (Deep Learning)기반 Object Detection /GAN 개발자모집,(주)디비엔텍,수정일 23/09/25,~ 11/24(금),인천 서구,경력무관,대졸↑,정규직,,"머신러닝, 알고리즘, Tensorflow, 솔루션, 딥러닝 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46650267&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
테크 리드(보안 프로덕트 AppSealing Team),(주)잉카엔트웍스,수정일 23/09/27,~ 10/30(월),서울 강남구,경력 15~20년,학력무관,정규직,,"Android, Swift, iOS, Java, 클라우드 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46256488&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
(주)써로마인드 개발자 모집공고,(주)써로마인드,수정일 23/09/13,상시채용,서울 관악구,경력2년↑,학력무관,정규직,,"머신러닝, 유지보수, Spring, Pytorch, API 외 수정일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46401123&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
2023 AI본부 수시 모집 안내,(주)씨티아이랩,등록일 23/10/11,~ 11/10(금),서울 서초구,경력5년↑,초대졸↑,정규직,,"SQL, Python, Angular, Pytorch, 취약점진단 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46739063&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
다우기술 경력사원 대규모 인재영입,(주)다우기술,수정일 23/10/10,~ 10/13(금),경기 성남시,경력2년↑,초대졸↑,정규직,,"머신러닝, 언론홍보, 시장조사, 세일즈프로모션, 영업MD 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46657874&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
[에너지IT기업 해줌] 데이터사이언티스트,(주)해줌,수정일 23/09/11,상시채용,서울전체,경력 3~20년,초대졸↑,정규직,,"머신러닝, AI(인공지능), Python, Pytorch, 모델링 외 수정일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45121023&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
[기술연구소] 이상거래탐지시스템(FDS) 솔루션 개발자 채용,(주)누리어시스템,등록일 23/09/25,~ 10/25(수),경기 하남시,경력 4~10년,초대졸↑,정규직,,"머신러닝, 풀스택, AI(인공지능), 인터페이스, MariaDB 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46643943&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
AI 개발자 채용 공고,(주)옵트에이아이,수정일 23/10/02,~ 11/01(수),서울 강서구,경력무관,학력무관,정규직·전문연구요원,,"머신러닝, AI(인공지능), OpenCV, Python, 신경망 외 수정일 23/10/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46672178&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
AI WEB Fullstack 인공지능 웹서비스 풀스택 개발자 채용,(주)더코드테크놀로지,수정일 23/10/11,~ 12/05(화),서울 강남구,경력5년↑,대졸↑,정규직,,"머신러닝, 풀스택, Spring, SpringBoot, Python 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46707963&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
[면접비] 영상처리 S/W 개발자 영입 (경기/부산),(주)트윔,등록일 23/09/25,~ 10/25(수),부산 부산진구,신입·경력,초대졸↑,정규직,,"머신러닝, 광학/렌즈, SpringBoot, H/W, Java 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46650693&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
[주4.5일] Python 개발직무 경력 채용,(주)인라이플,등록일 23/10/10,~ 11/09(목),서울 구로구,경력,학력무관,정규직,,"머신러닝, 유지보수, Ajax, TTS, Python 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46730662&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
AI Ops / AI 모델개발 엔지니어,(주)제로원에이아이,수정일 23/06/22,상시채용,경기전체,경력 3~10년,학력무관,정규직,,"머신러닝, AI(인공지능), Python, API, Kafka 외 수정일 23/06/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45981895&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
인프라 엔지니어 모집 (경력직),(주)서원정보,수정일 23/09/22,~ 10/31(화),서울 서초구,경력,학력무관,정규직,,"머신러닝, 유지보수, Windows, H/W, VMware 외 수정일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46488061&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
AI(인공지능) 기반 반도체 칩 설계 소프트웨어 개발자,(주)애자일소다,수정일 23/09/27,상시채용,서울 강남구,경력 1~20년,초대졸↑,정규직,,"머신러닝, S/W, AI(인공지능), 반도체, Verilog 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46475244&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
"개발 각 부문 채용 (웹, IOS, Aandroid, QA/테스트, 디자인)",(주)캐시카우,수정일 23/10/04,~ 12/03(일),광주 북구,경력,초대졸↑,정규직,,"머신러닝, QA/테스터, Ajax, Objective-C, Android 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46681942&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
Data Architect (5년 이상),(주)알스퀘어,등록일 23/10/11,~ 11/30(목),서울 강남구,경력 5~15년,고졸↑,정규직,,"머신러닝, ETL, Python, 신경망, RDBMS 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732333&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
[베스텔라랩] 빅데이터 엔지니어(경기/대구)(병특가능),(주)베스텔라랩,수정일 23/09/26,~ 10/16(월),경기전체,경력 2~7년,초대졸↑,정규직,,"머신러닝, Spring, SpringBoot, SQL, Python 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46654585&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
[생성AI] 프롬프트 엔지니어 (스테이블 디퓨전 데이터 가공 및 실험),(주)폼즈,등록일 23/08/14,상시채용,서울 마포구,신입·경력,대졸↑,정규직,,"머신러닝, AI(인공지능), Python, SE(시스템엔지니어), 알고리즘 외 등록일 23/08/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46349925&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
백엔드(Back-end) 개발자 채용,(주)로민,등록일 23/10/04,~ 10/31(화),서울 서초구,경력 3~20년,대졸↑,정규직,,"머신러닝, QA/테스터, API, SE(시스템엔지니어), GCP 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46686957&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
2023 하반기 지능형 CCTV 소프트웨어 개발 경력 엔지니어 채용,(주)비아이씨티,등록일 23/09/23,~ 10/23(월),부산 북구,경력 2~10년,대졸↑,정규직,,"머신러닝, 알고리즘, Linux, 네트워크, 빅데이터 외 등록일 23/09/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46642088&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
[백엔드] 자율주행차량 센서 데이터분석 C++ 개발자 모집,(주)영신,등록일 23/09/21,~ 11/20(월),경기 용인시 기흥구,경력무관,대졸↑,정규직,,"머신러닝, Windows, 정보통신, MFC, 알고리즘 외 등록일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46629994&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
[eMoldino] 백엔드 개발자,(주)이몰디노,등록일 23/08/28,상시채용,서울 중구,경력 3~5년,학력무관,정규직,,"머신러닝, Spring, SpringBoot, SQL, Python 외 등록일 23/08/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46449533&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=bbf4445d-5c1c-4985-8a99-e5db10f8e8f6
